Fp1 - M1Ref	Fpz - M1Ref	Fp2 - M1Ref	F7 - M1Ref	F3 - M1Ref	Fz - M1Ref	F4 - M1Ref	F8 - M1Ref	FC5 - M1Ref	FC1 - M1Ref	FC2 - M1Ref	FC6 - M1Ref	M1 - M1Ref	T7 - M1Ref	C3 - M1Ref	Cz - M1Ref	C4 - M1Ref	T8 - M1Ref	M2 - M1Ref	CP5 - M1Ref	CP1 - M1Ref	CP2 - M1Ref	CP6 - M1Ref	P7 - M1Ref	P3 - M1Ref	Pz - M1Ref	P4 - M1Ref	P8 - M1Ref	POz - M1Ref	O1 - M1Ref	Oz - M1Ref	O2 - M1Ref	HEOG - M1Ref	VEOG - M1Ref	
-1.083649E+003	3.283719E+002	-2.813413E+003	-6.128688E+003	-1.093309E+004	2.052140E+003	9.340355E+003	-9.405492E+003	3.534926E+002	6.063294E+003	1.211901E+002	-1.242465E+003	0.000000E+000	-3.858388E+003	-2.548008E+003	-6.570435E+003	1.017535E+004	1.763730E+003	0.000000E+000	-6.136688E+003	2.490944E+003	4.075096E+003	8.079555E+003	5.199956E+002	3.868870E+003	3.135035E+003	7.588174E+003	-6.688260E+003	-9.182679E+002	-6.234229E+003	3.495902E+003	1.109855E+003	0.000000E+000	0.000000E+000	
-1.122084E+003	2.894034E+002	-2.848611E+003	-6.159565E+003	-1.096965E+004	2.008924E+003	9.305837E+003	-9.435763E+003	3.217331E+002	6.025006E+003	8.117346E+001	-1.274721E+003	0.000000E+000	-3.887315E+003	-2.581459E+003	-6.609127E+003	1.014291E+004	1.736568E+003	0.000000E+000	-6.164071E+003	2.456113E+003	4.038904E+003	8.052908E+003	4.975782E+002	3.838839E+003	3.103073E+003	7.557353E+003	-5.744209E+003	-9.461839E+002	-6.259864E+003	3.468869E+003	1.077709E+003	0.000000E+000	0.000000E+000	
-1.149872E+003	2.631609E+002	-2.876067E+003	-6.187279E+003	-1.099786E+004	1.979886E+003	9.278785E+003	-9.461030E+003	2.953434E+002	5.995968E+003	5.250345E+001	-1.300449E+003	0.000000E+000	-3.911388E+003	-2.606488E+003	-6.636418E+003	1.011691E+004	1.710509E+003	0.000000E+000	-6.187500E+003	2.429098E+003	4.009977E+003	8.028927E+003	4.721449E+002	3.813167E+003	3.074771E+003	7.527708E+003	-4.973171E+003	-9.713966E+002	-6.283900E+003	3.445514E+003	1.048910E+003	0.000000E+000	0.000000E+000	
-1.172234E+003	2.405596E+002	-2.897768E+003	-6.212510E+003	-1.101962E+004	1.957800E+003	9.255558E+003	-9.484624E+003	2.710134E+002	5.972171E+003	2.988375E+001	-1.324669E+003	0.000000E+000	-3.936067E+003	-2.630175E+003	-6.656390E+003	1.009221E+004	1.684984E+003	0.000000E+000	-6.210285E+003	2.406497E+003	3.984304E+003	8.003862E+003	4.383624E+002	3.789131E+003	3.051968E+003	7.500196E+003	-4.260595E+003	-9.954876E+002	-6.311430E+003	3.413239E+003	1.020535E+003	0.000000E+000	0.000000E+000	
-1.184941E+003	2.282567E+002	-2.913546E+003	-6.231305E+003	-1.103595E+004	1.943455E+003	9.237279E+003	-9.504467E+003	2.521085E+002	5.959464E+003	1.568667E+001	-1.343941E+003	0.000000E+000	-3.960195E+003	-2.648804E+003	-6.670311E+003	1.007406E+004	1.658042E+003	0.000000E+000	-6.233511E+003	2.387022E+003	3.963946E+003	7.979440E+003	4.019686E+002	3.764727E+003	3.030727E+003	7.474616E+003	-3.661357E+003	-1.019486E+003	-6.344679E+003	3.380100E+003	1.001759E+003	0.000000E+000	0.000000E+000	
-1.190734E+003	2.243764E+002	-2.924139E+003	-6.243276E+003	-1.104263E+004	1.941359E+003	9.226779E+003	-9.518315E+003	2.397137E+002	5.952862E+003	7.834140E+000	-1.360492E+003	0.000000E+000	-3.977426E+003	-2.658256E+003	-6.675423E+003	1.005988E+004	1.656902E+003	0.000000E+000	-6.249419E+003	2.378655E+003	3.952121E+003	7.959927E+003	3.687563E+002	3.750696E+003	3.017523E+003	7.450267E+003	-3.282670E+003	-1.036332E+003	-6.370609E+003	3.350621E+003	9.916808E+002	0.000000E+000	0.000000E+000	
-1.187516E+003	2.284958E+002	-2.923845E+003	-6.247616E+003	-1.104364E+004	1.946030E+003	9.224663E+003	-9.524806E+003	2.353736E+002	5.955988E+003	9.599580E+000	-1.365880E+003	0.000000E+000	-3.986253E+003	-2.662817E+003	-6.674651E+003	1.005528E+004	1.645887E+003	0.000000E+000	-6.257970E+003	2.376062E+003	3.948002E+003	7.948287E+003	3.454010E+002	3.742678E+003	3.011767E+003	7.435794E+003	-3.100186E+003	-1.046685E+003	-6.390433E+003	3.331790E+003	9.715069E+002	0.000000E+000	0.000000E+000	
-1.185364E+003	2.318979E+002	-2.922539E+003	-6.249952E+003	-1.104073E+004	1.952540E+003	9.226373E+003	-9.527970E+003	2.350426E+002	5.958893E+003	1.167765E+001	-1.369025E+003	0.000000E+000	-3.991310E+003	-2.661346E+003	-6.670127E+003	1.005468E+004	1.617952E+003	0.000000E+000	-6.259754E+003	2.377018E+003	3.946770E+003	7.943965E+003	3.335946E+002	3.741446E+003	3.011914E+003	7.432631E+003	-3.018737E+003	-1.049628E+003	-6.396484E+003	3.320149E+003	9.464598E+002	0.000000E+000	0.000000E+000	
-1.185916E+003	2.316037E+002	-2.922704E+003	-6.249695E+003	-1.104196E+004	1.949064E+003	9.224884E+003	-9.527216E+003	2.350242E+002	5.957569E+003	1.130985E+001	-1.367903E+003	0.000000E+000	-3.990189E+003	-2.661714E+003	-6.670311E+003	1.005389E+004	1.628582E+003	0.000000E+000	-6.259037E+003	2.375345E+003	3.944104E+003	7.945400E+003	3.264225E+002	3.740526E+003	3.010682E+003	7.434139E+003	-2.991593E+003	-1.049959E+003	-6.396153E+003	3.318071E+003	9.279227E+002	0.000000E+000	0.000000E+000	
-1.189005E+003	2.243028E+002	-2.924359E+003	-6.250357E+003	-1.104601E+004	1.940568E+003	9.224185E+003	-9.525689E+003	2.353368E+002	5.952512E+003	8.680080E+000	-1.367333E+003	0.000000E+000	-3.987761E+003	-2.662412E+003	-6.674154E+003	1.005381E+004	1.629703E+003	0.000000E+000	-6.255506E+003	2.373524E+003	3.941088E+003	7.951156E+003	3.278018E+002	3.739717E+003	3.012209E+003	7.443720E+003	-2.980909E+003	-1.047366E+003	-6.388043E+003	3.324250E+003	9.165944E+002	0.000000E+000	0.000000E+000	
-1.196361E+003	2.160457E+002	-2.928240E+003	-6.250301E+003	-1.104989E+004	1.932072E+003	9.220195E+003	-9.523795E+003	2.357230E+002	5.945211E+003	5.296320E+000	-1.365053E+003	0.000000E+000	-3.981968E+003	-2.664638E+003	-6.677942E+003	1.005286E+004	1.631874E+003	0.000000E+000	-6.249915E+003	2.370655E+003	3.937740E+003	7.958089E+003	3.338337E+002	3.742255E+003	3.012172E+003	7.454313E+003	-2.973718E+003	-1.041738E+003	-6.374985E+003	3.333647E+003	8.966045E+002	0.000000E+000	0.000000E+000	
-1.203184E+003	2.092414E+002	-2.931899E+003	-6.249842E+003	-1.105511E+004	1.921167E+003	9.218337E+003	-9.520614E+003	2.358518E+002	5.939511E+003	1.673490E+000	-1.362589E+003	0.000000E+000	-3.977537E+003	-2.666624E+003	-6.682393E+003	1.005282E+004	1.634062E+003	0.000000E+000	-6.245134E+003	2.368025E+003	3.933235E+003	7.965040E+003	3.398472E+002	3.743597E+003	3.012135E+003	7.460915E+003	-2.971070E+003	-1.036295E+003	-6.364246E+003	3.342659E+003	8.889543E+002	0.000000E+000	0.000000E+000	
-1.205115E+003	2.070714E+002	-2.932286E+003	-6.249014E+003	-1.105770E+004	1.916477E+003	9.218797E+003	-9.518664E+003	2.364954E+002	5.936329E+003	3.861900E-001	-1.362037E+003	0.000000E+000	-3.974465E+003	-2.666955E+003	-6.684912E+003	1.005308E+004	1.627386E+003	0.000000E+000	-6.243166E+003	2.365855E+003	3.929778E+003	7.968865E+003	3.414471E+002	3.744517E+003	3.010921E+003	7.467775E+003	-2.974049E+003	-1.035118E+003	-6.360347E+003	3.346815E+003	8.923564E+002	0.000000E+000	0.000000E+000	
-1.203901E+003	2.077151E+002	-2.931403E+003	-6.249253E+003	-1.105645E+004	1.918482E+003	9.219073E+003	-9.519768E+003	2.360541E+002	5.937359E+003	1.802220E+000	-1.362423E+003	0.000000E+000	-3.975238E+003	-2.665851E+003	-6.683588E+003	1.005207E+004	1.630163E+003	0.000000E+000	-6.241438E+003	2.366940E+003	3.927369E+003	7.968167E+003	3.362244E+002	3.745160E+003	3.011786E+003	7.470791E+003	-2.982472E+003	-1.034493E+003	-6.361414E+003	3.342033E+003	8.968987E+002	0.000000E+000	0.000000E+000	
-1.196784E+003	2.154389E+002	-2.927835E+003	-6.248205E+003	-1.105291E+004	1.924642E+003	9.220581E+003	-9.519216E+003	2.381137E+002	5.943317E+003	6.050310E+000	-1.361246E+003	0.000000E+000	-3.976764E+003	-2.664362E+003	-6.678605E+003	1.005422E+004	1.625897E+003	0.000000E+000	-6.242063E+003	2.369037E+003	3.929281E+003	7.965022E+003	3.281696E+002	3.745013E+003	3.012043E+003	7.461945E+003	-2.999115E+003	-1.034934E+003	-6.370370E+003	3.334089E+003	8.996756E+002	0.000000E+000	0.000000E+000	
-1.189263E+003	2.236224E+002	-2.922962E+003	-6.246991E+003	-1.104610E+004	1.936357E+003	9.225381E+003	-9.519161E+003	2.400998E+002	5.950655E+003	1.153053E+001	-1.363894E+003	0.000000E+000	-3.980718E+003	-2.661640E+003	-6.672426E+003	1.005541E+004	1.618081E+003	0.000000E+000	-6.245115E+003	2.373046E+003	3.931230E+003	7.959321E+003	3.153333E+002	3.744609E+003	3.014691E+003	7.457329E+003	-3.014673E+003	-1.039109E+003	-6.379197E+003	3.322025E+003	9.026364E+002	0.000000E+000	0.000000E+000	
-1.173705E+003	2.396033E+002	-2.912369E+003	-6.240058E+003	-1.103282E+004	1.953184E+003	9.234778E+003	-9.514747E+003	2.455433E+002	5.966194E+003	2.600346E+001	-1.359260E+003	0.000000E+000	-3.978842E+003	-2.650735E+003	-6.658688E+003	1.006407E+004	1.615562E+003	0.000000E+000	-6.241842E+003	2.383252E+003	3.939414E+003	7.958163E+003	3.066901E+002	3.748618E+003	3.020686E+003	7.460529E+003	-3.026277E+003	-1.036166E+003	-6.385266E+003	3.313639E+003	7.350299E+002	0.000000E+000	0.000000E+000	
-1.151931E+003	2.604392E+002	-2.893556E+003	-6.223912E+003	-1.101440E+004	1.974921E+003	9.250501E+003	-9.498564E+003	2.605863E+002	5.987564E+003	4.764849E+001	-1.341698E+003	0.000000E+000	-3.964774E+003	-2.633264E+003	-6.640500E+003	1.008070E+004	1.626393E+003	0.000000E+000	-6.226008E+003	2.402672E+003	3.956186E+003	7.969785E+003	3.129610E+002	3.761822E+003	3.034957E+003	7.486808E+003	-3.025449E+003	-1.022962E+003	-6.377579E+003	3.319928E+003	2.810176E+002	0.000000E+000	0.000000E+000	
-1.159269E+003	2.528993E+002	-2.899551E+003	-6.231231E+003	-1.102035E+004	1.968705E+003	9.244395E+003	-9.505332E+003	2.550877E+002	5.980299E+003	4.012698E+001	-1.349808E+003	0.000000E+000	-3.972277E+003	-2.639094E+003	-6.647562E+003	1.007141E+004	1.618504E+003	0.000000E+000	-6.231875E+003	2.395445E+003	3.947818E+003	7.964765E+003	3.057338E+002	3.754227E+003	3.029440E+003	7.497309E+003	-3.035067E+003	-1.028829E+003	-6.382581E+003	3.311230E+003	4.654325E+002	0.000000E+000	0.000000E+000	
-1.163499E+003	2.479708E+002	-2.904131E+003	-6.232316E+003	-1.102451E+004	1.960852E+003	9.241343E+003	-9.505773E+003	2.542969E+002	5.974580E+003	3.440769E+001	-1.350562E+003	0.000000E+000	-3.972056E+003	-2.643415E+003	-6.653281E+003	1.006935E+004	1.621759E+003	0.000000E+000	-6.231342E+003	2.392999E+003	3.942669E+003	7.967082E+003	3.118576E+002	3.754172E+003	3.028171E+003	7.498339E+003	-3.035509E+003	-1.028829E+003	-6.380006E+003	3.315110E+003	5.103409E+002	0.000000E+000	0.000000E+000	
-1.176335E+003	2.332588E+002	-2.913748E+003	-6.237704E+003	-1.103650E+004	1.944007E+003	9.230806E+003	-9.510647E+003	2.472903E+002	5.961652E+003	2.559888E+001	-1.354295E+003	0.000000E+000	-3.973068E+003	-2.651930E+003	-6.664169E+003	1.006176E+004	1.617511E+003	0.000000E+000	-6.234909E+003	2.384981E+003	3.933677E+003	7.966935E+003	3.150759E+002	3.747900E+003	3.021109E+003	7.491884E+003	-3.038561E+003	-1.031366E+003	-6.377064E+003	3.318200E+003	6.988936E+002	0.000000E+000	0.000000E+000	
-1.198384E+003	2.105103E+002	-2.930814E+003	-6.251368E+003	-1.105519E+004	1.919824E+003	9.215211E+003	-9.522048E+003	2.327438E+002	5.938370E+003	7.466340E+000	-1.365108E+003	0.000000E+000	-3.980645E+003	-2.668536E+003	-6.686549E+003	1.004705E+004	1.605723E+003	0.000000E+000	-6.243607E+003	2.367547E+003	3.913116E+003	7.959689E+003	3.151678E+002	3.737032E+003	3.006986E+003	7.486992E+003	-3.044759E+003	-1.040727E+003	-6.379749E+003	3.315515E+003	1.088706E+003	0.000000E+000	0.000000E+000	
-1.261002E+003	1.479476E+002	-2.991906E+003	-6.311301E+003	-1.111769E+004	1.853951E+003	9.153770E+003	-9.578524E+003	1.736568E+002	5.874631E+003	-5.259540E+001	-1.425078E+003	0.000000E+000	-4.038536E+003	-2.727973E+003	-6.749296E+003	9.987057E+003	1.549523E+003	0.000000E+000	-6.300194E+003	2.307283E+003	3.851013E+003	7.905420E+003	2.647240E+002	3.677504E+003	2.946630E+003	7.432852E+003	-3.101014E+003	-1.096633E+003	-6.429641E+003	3.263434E+003	2.792411E+003	0.000000E+000	0.000000E+000	
-1.282592E+003	1.279025E+002	-3.012944E+003	-6.333498E+003	-1.113925E+004	1.831387E+003	9.131243E+003	-9.599635E+003	1.516991E+002	5.853868E+003	-7.104057E+001	-1.445840E+003	0.000000E+000	-4.060034E+003	-2.748514E+003	-6.771548E+003	9.965063E+003	1.529110E+003	0.000000E+000	-6.320882E+003	2.285362E+003	3.827860E+003	7.884216E+003	2.443295E+002	3.655454E+003	2.925684E+003	7.412807E+003	-3.126778E+003	-1.116714E+003	-6.451874E+003	3.241054E+003	3.414214E+003	0.000000E+000	0.000000E+000	
-1.275016E+003	1.333827E+002	-3.007482E+003	-6.331696E+003	-1.113456E+004	1.838209E+003	9.133945E+003	-9.598201E+003	1.544208E+002	5.859330E+003	-6.381330E+001	-1.445141E+003	0.000000E+000	-4.059832E+003	-2.746436E+003	-6.766270E+003	9.969844E+003	1.526903E+003	0.000000E+000	-6.319576E+003	2.289537E+003	3.832053E+003	7.883113E+003	2.401366E+002	3.655362E+003	2.927265E+003	7.411943E+003	-3.134097E+003	-1.116953E+003	-6.456178E+003	3.235960E+003	3.364322E+003	0.000000E+000	0.000000E+000	
-1.265030E+003	1.432213E+002	-3.002609E+003	-6.329783E+003	-1.112755E+004	1.850843E+003	9.139002E+003	-9.598220E+003	1.556897E+002	5.868028E+003	-5.665959E+001	-1.445620E+003	0.000000E+000	-4.061321E+003	-2.742004E+003	-6.758914E+003	9.970984E+003	1.520357E+003	0.000000E+000	-6.319466E+003	2.297463E+003	3.834407E+003	7.880685E+003	2.300405E+002	3.656318E+003	2.929122E+003	7.412145E+003	-3.144984E+003	-1.117965E+003	-6.464692E+003	3.226286E+003	3.320517E+003	0.000000E+000	0.000000E+000	
-1.256037E+003	1.534094E+002	-2.996007E+003	-6.329434E+003	-1.112034E+004	1.862834E+003	9.141632E+003	-9.598956E+003	1.566092E+002	5.878455E+003	-4.783239E+001	-1.445767E+003	0.000000E+000	-4.063473E+003	-2.737977E+003	-6.750142E+003	9.972934E+003	1.515649E+003	0.000000E+000	-6.322096E+003	2.302943E+003	3.838269E+003	7.884768E+003	2.160457E+002	3.655969E+003	2.930888E+003	7.407400E+003	-3.157453E+003	-1.121385E+003	-6.475469E+003	3.213432E+003	3.291258E+003	0.000000E+000	0.000000E+000	
-1.249067E+003	1.602689E+002	-2.992568E+003	-6.325700E+003	-1.111573E+004	1.870502E+003	9.146580E+003	-9.598605E+003	1.595700E+002	5.884046E+003	-4.082580E+001	-1.446760E+003	0.000000E+000	-4.065661E+003	-2.734538E+003	-6.744367E+003	9.975675E+003	1.514950E+003	0.000000E+000	-6.322464E+003	2.308166E+003	3.841965E+003	7.879343E+003	2.071450E+002	3.656925E+003	2.932874E+003	7.397451E+003	-3.168174E+003	-1.123592E+003	-6.482475E+003	3.205083E+003	3.270294E+003	0.000000E+000	0.000000E+000	
-1.247909E+003	1.624021E+002	-2.991538E+003	-6.325149E+003	-1.111251E+004	1.873316E+003	9.148235E+003	-9.597980E+003	1.599378E+002	5.886565E+003	-3.771789E+001	-1.446355E+003	0.000000E+000	-4.064301E+003	-2.732515E+003	-6.743337E+003	9.976190E+003	1.513920E+003	0.000000E+000	-6.321085E+003	2.311494E+003	3.842223E+003	7.876952E+003	2.052140E+002	3.658415E+003	2.935485E+003	7.389139E+003	-3.172477E+003	-1.122323E+003	-6.483193E+003	3.203005E+003	3.256005E+003	0.000000E+000	0.000000E+000	
-1.249398E+003	1.600850E+002	-2.990416E+003	-6.324211E+003	-1.111541E+004	1.869619E+003	9.146689E+003	-9.595865E+003	1.609677E+002	5.884175E+003	-3.874773E+001	-1.444553E+003	0.000000E+000	-4.061983E+003	-2.733416E+003	-6.743264E+003	9.976833E+003	1.514839E+003	0.000000E+000	-6.319853E+003	2.310961E+003	3.840163E+003	7.876511E+003	2.113195E+002	3.660566E+003	2.936368E+003	7.381103E+003	-3.172514E+003	-1.119215E+003	-6.478889E+003	3.209349E+003	3.248263E+003	0.000000E+000	0.000000E+000	
-1.255209E+003	1.533910E+002	-2.994499E+003	-6.325241E+003	-1.111817E+004	1.861160E+003	9.144740E+003	-9.594909E+003	1.611700E+002	5.878253E+003	-4.145106E+001	-1.442604E+003	0.000000E+000	-4.058802E+003	-2.735899E+003	-6.749075E+003	9.976042E+003	1.518977E+003	0.000000E+000	-6.314795E+003	2.307485E+003	3.838085E+003	7.879858E+003	2.236224E+002	3.661045E+003	2.936019E+003	7.380293E+003	-3.166096E+003	-1.114526E+003	-6.472214E+003	3.217404E+003	3.246166E+003	0.000000E+000	0.000000E+000	
-1.262032E+003	1.450051E+002	-2.998618E+003	-6.324064E+003	-1.112419E+004	1.850659E+003	9.143840E+003	-9.592095E+003	1.617584E+002	5.870511E+003	-4.654509E+001	-1.440526E+003	0.000000E+000	-4.053138E+003	-2.738050E+003	-6.756688E+003	9.974075E+003	1.526131E+003	0.000000E+000	-6.312441E+003	2.304212E+003	3.834701E+003	7.885081E+003	2.359621E+002	3.662681E+003	2.936368E+003	7.376321E+003	-3.157821E+003	-1.111915E+003	-6.462246E+003	3.226783E+003	3.246442E+003	0.000000E+000	0.000000E+000	
-1.266722E+003	1.401318E+002	-2.999611E+003	-6.323567E+003	-1.112978E+004	1.842788E+003	9.144152E+003	-9.590459E+003	1.601401E+002	5.864957E+003	-4.860477E+001	-1.439790E+003	0.000000E+000	-4.050067E+003	-2.739154E+003	-6.759686E+003	9.972180E+003	1.530305E+003	0.000000E+000	-6.309480E+003	2.301637E+003	3.831593E+003	7.889476E+003	2.444031E+002	3.661762E+003	2.935246E+003	7.376708E+003	-3.154143E+003	-1.108568E+003	-6.454394E+003	3.233293E+003	3.245339E+003	0.000000E+000	0.000000E+000	
-1.266869E+003	1.387342E+002	-2.999501E+003	-6.323825E+003	-1.112948E+004	1.841648E+003	9.145715E+003	-9.589190E+003	1.597172E+002	5.863376E+003	-4.799790E+001	-1.439441E+003	0.000000E+000	-4.048798E+003	-2.738915E+003	-6.760716E+003	9.972456E+003	1.531004E+003	0.000000E+000	-6.307973E+003	2.301214E+003	3.831207E+003	7.891223E+003	2.477685E+002	3.662019E+003	2.936387E+003	7.371816E+003	-3.154234E+003	-1.107023E+003	-6.454247E+003	3.235481E+003	3.238626E+003	0.000000E+000	0.000000E+000	
-1.263871E+003	1.423570E+002	-2.998269E+003	-6.324174E+003	-1.112799E+004	1.844039E+003	9.149595E+003	-9.590036E+003	1.623469E+002	5.866318E+003	-4.522101E+001	-1.438135E+003	0.000000E+000	-4.048724E+003	-2.736873E+003	-6.759833E+003	9.974516E+003	1.531170E+003	0.000000E+000	-6.307568E+003	2.304157E+003	3.834370E+003	7.890616E+003	2.432813E+002	3.663067E+003	2.935927E+003	7.364404E+003	-3.159476E+003	-1.108108E+003	-6.457060E+003	3.232135E+003	3.227169E+003	0.000000E+000	0.000000E+000	
-1.257048E+003	1.498785E+002	-2.993929E+003	-6.322960E+003	-1.112257E+004	1.853675E+003	9.154744E+003	-9.592077E+003	1.634503E+002	5.872387E+003	-3.983274E+001	-1.439735E+003	0.000000E+000	-4.052144E+003	-2.735035E+003	-6.754408E+003	9.976869E+003	1.528136E+003	0.000000E+000	-6.309775E+003	2.306272E+003	3.837662E+003	7.886332E+003	2.339208E+002	3.663821E+003	2.937600E+003	7.360359E+003	-3.169498E+003	-1.109303E+003	-6.463074E+003	3.223363E+003	3.212972E+003	0.000000E+000	0.000000E+000	
-1.248074E+003	1.601401E+002	-2.988908E+003	-6.321655E+003	-1.111628E+004	1.862889E+003	9.163554E+003	-9.591728E+003	1.629906E+002	5.880846E+003	-3.334107E+001	-1.441923E+003	0.000000E+000	-4.056117E+003	-2.731117E+003	-6.746445E+003	9.978837E+003	1.522747E+003	0.000000E+000	-6.312662E+003	2.312230E+003	3.841653E+003	7.880777E+003	2.216179E+002	3.662093E+003	2.938446E+003	7.360561E+003	-3.181029E+003	-1.113147E+003	-6.472600E+003	3.211850E+003	3.194067E+003	0.000000E+000	0.000000E+000	
-1.241711E+003	1.665766E+002	-2.984495E+003	-6.322445E+003	-1.111069E+004	1.872893E+003	9.171847E+003	-9.593990E+003	1.643330E+002	5.888791E+003	-2.778729E+001	-1.442493E+003	0.000000E+000	-4.057588E+003	-2.727366E+003	-6.739972E+003	9.979922E+003	1.519419E+003	0.000000E+000	-6.313508E+003	2.316129E+003	3.844834E+003	7.873863E+003	2.107678E+002	3.662314E+003	2.939917E+003	7.358520E+003	-3.190867E+003	-1.115041E+003	-6.480967E+003	3.201534E+003	3.177571E+003	0.000000E+000	0.000000E+000	
-1.239265E+003	1.704017E+002	-2.984164E+003	-6.321618E+003	-1.110931E+004	1.875780E+003	9.174936E+003	-9.593990E+003	1.642227E+002	5.890409E+003	-2.543337E+001	-1.442070E+003	0.000000E+000	-4.059151E+003	-2.726888E+003	-6.737250E+003	9.979573E+003	1.518021E+003	0.000000E+000	-6.313894E+003	2.317287E+003	3.846655E+003	7.871803E+003	2.079357E+002	3.661725E+003	2.941517E+003	7.360101E+003	-3.195630E+003	-1.114140E+003	-6.483431E+003	3.198996E+003	3.167347E+003	0.000000E+000	0.000000E+000	
-1.239891E+003	1.671283E+002	-2.985046E+003	-6.320275E+003	-1.111133E+004	1.871311E+003	9.173355E+003	-9.592390E+003	1.634503E+002	5.887191E+003	-2.688618E+001	-1.443082E+003	0.000000E+000	-4.058011E+003	-2.727163E+003	-6.740450E+003	9.979922E+003	1.520577E+003	0.000000E+000	-6.312276E+003	2.315963E+003	3.845386E+003	7.874304E+003	2.123126E+002	3.662497E+003	2.940065E+003	7.362860E+003	-3.193424E+003	-1.112889E+003	-6.480231E+003	3.201993E+003	3.165563E+003	0.000000E+000	0.000000E+000	
-1.247596E+003	1.597723E+002	-2.986003E+003	-6.320809E+003	-1.111475E+004	1.863808E+003	9.166275E+003	-9.591176E+003	1.612619E+002	5.883256E+003	-3.141012E+001	-1.441942E+003	0.000000E+000	-4.055639E+003	-2.729720E+003	-6.745324E+003	9.978083E+003	1.524402E+003	0.000000E+000	-6.310455E+003	2.313039E+003	3.842701E+003	7.879471E+003	2.224822E+002	3.662994E+003	2.939053E+003	7.368928E+003	-3.186509E+003	-1.110039E+003	-6.472949E+003	3.209368E+003	3.169921E+003	0.000000E+000	0.000000E+000	
-1.255320E+003	1.523244E+002	-2.989846E+003	-6.320809E+003	-1.112007E+004	1.854705E+003	9.156529E+003	-9.589116E+003	1.622550E+002	5.875072E+003	-3.593406E+001	-1.439790E+003	0.000000E+000	-4.051446E+003	-2.732589E+003	-6.751025E+003	9.974939E+003	1.531464E+003	0.000000E+000	-6.306979E+003	2.308497E+003	3.838655E+003	7.884732E+003	2.344725E+002	3.663472E+003	2.937600E+003	7.372110E+003	-3.179980E+003	-1.107188E+003	-6.463276E+003	3.219942E+003	3.176983E+003	0.000000E+000	0.000000E+000	
-1.260064E+003	1.460902E+002	-2.994462E+003	-6.320698E+003	-1.112630E+004	1.845455E+003	9.149448E+003	-9.588087E+003	1.609309E+002	5.869077E+003	-4.240734E+001	-1.438080E+003	0.000000E+000	-4.047143E+003	-2.734115E+003	-6.756946E+003	9.973541E+003	1.536797E+003	0.000000E+000	-6.304387E+003	2.304819E+003	3.835510E+003	7.889457E+003	2.451387E+002	3.663877E+003	2.936111E+003	7.377737E+003	-3.172864E+003	-1.105202E+003	-6.454541E+003	3.229119E+003	3.182224E+003	0.000000E+000	0.000000E+000	
-1.261260E+003	1.439937E+002	-2.994996E+003	-6.320717E+003	-1.112807E+004	1.841317E+003	9.144832E+003	-9.587516E+003	1.617401E+002	5.866925E+003	-4.316133E+001	-1.438153E+003	0.000000E+000	-4.046536E+003	-2.735181E+003	-6.758804E+003	9.972990E+003	1.539997E+003	0.000000E+000	-6.302529E+003	2.304616E+003	3.833966E+003	7.889751E+003	2.486144E+002	3.664906E+003	2.935044E+003	7.379503E+003	-3.171668E+003	-1.103694E+003	-6.451617E+003	3.232889E+003	3.183052E+003	0.000000E+000	0.000000E+000	
-1.260212E+003	1.470281E+002	-2.994260E+003	-6.319117E+003	-1.112647E+004	1.842733E+003	9.143931E+003	-9.587278E+003	1.619423E+002	5.866686E+003	-4.104648E+001	-1.439312E+003	0.000000E+000	-4.046775E+003	-2.733802E+003	-6.755787E+003	9.973394E+003	1.542498E+003	0.000000E+000	-6.301113E+003	2.303053E+003	3.834278E+003	7.889089E+003	2.468306E+002	3.664667E+003	2.935817E+003	7.379411E+003	-3.174850E+003	-1.104816E+003	-6.453437E+003	3.229450E+003	3.177498E+003	0.000000E+000	0.000000E+000	
-1.253775E+003	1.527106E+002	-2.990141E+003	-6.319117E+003	-1.112157E+004	1.850053E+003	9.145237E+003	-9.589410E+003	1.627147E+002	5.872056E+003	-3.821442E+001	-1.440084E+003	0.000000E+000	-4.048375E+003	-2.731853E+003	-6.750969E+003	9.975748E+003	1.539335E+003	0.000000E+000	-6.302382E+003	2.307541E+003	3.838103E+003	7.884915E+003	2.388125E+002	3.664814E+003	2.936074E+003	7.378785E+003	-3.182960E+003	-1.105073E+003	-6.459617E+003	3.221965E+003	3.165048E+003	0.000000E+000	0.000000E+000	
-1.245205E+003	1.616481E+002	-2.986205E+003	-6.318915E+003	-1.111488E+004	1.862778E+003	9.148952E+003	-9.590440E+003	1.635791E+002	5.881453E+003	-3.383760E+001	-1.440378E+003	0.000000E+000	-4.052457E+003	-2.728101E+003	-6.741370E+003	9.977311E+003	1.524789E+003	0.000000E+000	-6.304920E+003	2.313517E+003	3.841653E+003	7.881145E+003	2.287164E+002	3.664520E+003	2.938373E+003	7.375862E+003	-3.196053E+003	-1.106618E+003	-6.467450E+003	3.212476E+003	3.150225E+003	0.000000E+000	0.000000E+000	
