EEG Fp1-M1Ref EEG Fpz-M1Ref EEG Fp2-M1Ref EEG F7-M1Ref EEG F3-M1Ref EEG Fz-M1Ref EEG F4-M1Ref EEG F8-M1Ref EEG FC5-M1Ref EEG FC1-M1Ref EEG FC2-M1Ref EEG FC6-M1Ref EEG M1-M1Ref EEG T7-M1Ref EEG C3-M1Ref EEG Cz-M1Ref EEG C4-M1Ref EEG T8-M1Ref EEG M2-M1Ref EEG CP5-M1Ref EEG CP1-M1Ref EEG CP2-M1Ref EEG CP6-M1Ref EEG P7-M1Ref EEG P3-M1Ref EEG Pz-M1Ref EEG P4-M1Ref EEG P8-M1Ref EEG POz-M1Ref EEG O1-M1Ref EEG Oz-M1Ref EEG O2-M1Ref EEG HEOG-M1Ref EEG VEOG-M1Ref
-1496.986 22.507 -3334.325 -4999.847 -4999.847 1664.988 5000.000 -4999.847 -167.468 5000.000 -96.208 -1610.208 0.076 -4378.500 -3001.221 -4999.847 5000.000 2039.902 0.076 -4999.847 1905.623 3563.668 5000.000 2929.351 3471.046 2675.135 5000.000 -787.900 -1429.694 -4999.847 4687.495 974.823 0.076 0.076
-1499.275 18.692 -3335.393 -4999.847 -4999.847 1659.037 5000.000 -4999.847 -169.146 5000.000 -98.955 -1608.072 0.076 -4376.516 -3001.373 -4999.847 5000.000 2062.791 0.076 -4999.847 1907.301 3564.431 5000.000 2947.814 3475.013 2677.424 5000.000 -821.012 -1423.285 -4999.847 4681.086 957.580 0.076 0.076
-1504.768 11.368 -3337.835 -4999.847 -4999.847 1652.323 5000.000 -4999.847 -166.400 5000.000 -102.770 -1606.393 0.076 -4371.176 -3000.916 -4999.847 5000.000 2085.985 0.076 -4999.847 1900.740 3558.785 5000.000 2961.547 3478.218 2679.103 5000.000 -862.516 -1417.945 -4999.847 4687.342 956.817 0.076 0.076
-1511.482 3.281 -3342.107 -4999.847 -4999.847 1641.184 5000.000 -4999.847 -163.500 5000.000 -108.263 -1602.731 0.076 -4361.410 -3002.289 -4999.847 5000.000 2098.039 0.076 -4999.847 1896.925 3552.376 5000.000 2953.460 3480.507 2677.882 5000.000 -881.743 -1410.925 -4999.847 4699.245 968.261 0.076 0.076
-1523.384 -7.248 -3350.042 -4999.847 -4999.847 1627.756 5000.000 -4999.847 -168.994 5000.000 -119.707 -1607.462 0.076 -4361.563 -3009.308 -4999.847 5000.000 2095.903 0.076 -4999.847 1891.279 3546.578 5000.000 2963.378 3479.744 2672.694 5000.000 -784.695 -1410.620 -4999.847 4710.994 982.605 0.076 0.076
-1530.861 -14.420 -3355.383 -4999.847 -4999.847 1619.974 5000.000 -4999.847 -174.945 5000.000 -123.980 -1611.276 0.076 -4366.445 -3013.733 -4999.847 5000.000 2075.151 0.076 -4999.847 1888.228 3542.306 5000.000 2982.147 3477.149 2671.626 5000.000 -734.493 -1410.620 -4999.847 4737.087 1000.763 0.076 0.076
-1527.657 -12.589 -3353.704 -4999.847 -4999.847 1623.789 5000.000 -4999.847 -174.945 5000.000 -122.301 -1613.107 0.076 -4371.328 -3012.970 -4999.847 5000.000 2031.510 0.076 -4999.847 1890.364 3544.137 5000.000 3004.883 3476.386 2671.168 5000.000 -750.668 -1412.146 -4999.847 4752.804 1018.616 0.076 0.076
-1517.586 -2.060 -3346.685 -4999.847 -4999.847 1634.928 5000.000 -4999.847 -170.367 5000.000 -116.503 -1610.056 0.076 -4373.159 -3008.698 -4999.847 5000.000 1969.711 0.076 -4999.847 1893.110 3545.205 5000.000 2986.419 3474.708 2671.778 5000.000 -750.973 -1417.182 -4999.847 4763.027 1028.839 0.076 0.076
-1508.583 8.316 -3340.124 -4999.847 -4999.847 1647.288 5000.000 -4999.847 -168.994 5000.000 -109.941 -1610.971 0.076 -4379.568 -3006.866 -4999.847 5000.000 1897.993 0.076 -4999.847 1892.958 3544.747 5000.000 2954.223 3469.520 2668.879 5000.000 -644.160 -1425.727 -4999.847 4766.689 1025.635 0.076 0.076
-1502.937 14.725 -3337.377 -4999.847 -4999.847 1655.070 5000.000 -4999.847 -170.825 5000.000 -106.737 -1614.176 0.076 -4387.045 -3006.561 -4999.847 5000.000 1835.126 0.076 -4999.847 1896.162 3547.951 5000.000 2941.710 3464.179 2667.048 5000.000 -528.954 -1431.678 -4999.847 4759.518 1012.818 0.076 0.076
-1504.921 13.199 -3339.971 -4999.847 -4999.847 1654.765 5000.000 -4999.847 -174.792 5000.000 -109.483 -1618.296 0.076 -4393.759 -3007.782 -4999.847 5000.000 1782.483 0.076 -4999.847 1894.636 3548.562 5000.000 2972.076 3462.959 2665.370 5000.000 -453.269 -1434.424 -4999.847 4789.730 1000.916 0.076 0.076
