Fp1 Fpz Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 M1 T7 C3 Cz C4 T8 M2 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 POz O1 Oz O2 HEOG VEOG
-1212.655 259.483 -2966.307 -6337.525 -11073.264 1974.038 9312.623 -9588.068 183.164 5974.415 194.658 -1345.486 0.000 -4022.427 -2725.674 -6632.960 10140.320 1748.227 0.000 -6459.855 2273.501 3897.375 8035.069 161.740 3764.139 3015.942 7518.917 -3220.163 -1110.020 -6388.502 3267.002 1362.460 0.000 0.000
-1219.275 252.660 -2968.845 -6338.831 -11079.057 1965.726 9307.180 -9587.682 182.502 5968.787 189.748 -1344.566 0.000 -4019.999 -2726.814 -6642.707 10137.911 1753.395 0.000 -6457.299 2270.981 3906.054 8040.586 142.320 3767.688 3017.247 7525.483 -3200.559 -1105.405 -6371.290 3272.409 1361.706 0.000 0.000
-1229.151 241.718 -2975.189 -6341.516 -11085.585 1954.232 9302.232 -9588.657 181.804 5960.125 182.981 -1343.610 0.000 -4012.956 -2729.499 -6655.875 10136.164 1761.762 0.000 -6452.886 2269.491 3904.620 8048.089 124.666 3771.789 3018.921 7534.696 -3174.813 -1098.251 -6347.419 3279.489 1362.956 0.000 0.000
-1237.592 230.647 -2979.805 -6339.842 -11093.418 1942.039 9292.927 -9588.252 181.969 5951.868 175.698 -1343.206 0.000 -4006.482 -2731.430 -6669.281 10135.409 1770.074 0.000 -6448.270 2266.843 3901.898 8055.776 103.554 3776.846 3020.024 7541.574 -3147.154 -1090.876 -6321.434 3283.406 1366.837 0.000 0.000
-1241.399 226.381 -2983.300 -6338.444 -11096.710 1936.154 9281.856 -9587.461 182.374 5947.639 173.215 -1342.617 0.000 -4001.333 -2732.055 -6677.409 10136.164 1773.899 0.000 -6443.543 2269.179 3903.756 8060.816 74.369 3780.138 3022.231 7546.502 -3126.686 -1085.470 -6298.630 3274.652 1366.230 0.000 0.000
-1239.835 227.356 -2979.658 -6337.801 -11094.209 1938.343 9275.678 -9585.107 185.629 5950.342 174.962 -1341.275 0.000 -3999.439 -2729.168 -6679.451 10138.205 1779.582 0.000 -6440.877 2271.220 3908.188 8062.122 33.599 3780.616 3024.107 7548.948 -3121.133 -1082.564 -6283.496 3249.918 1365.384 0.000 0.000
-1229.942 235.741 -2971.953 -6333.553 -11088.398 1948.586 9277.020 -9582.275 190.631 5961.100 182.429 -1337.542 0.000 -3998.759 -2725.196 -6677.869 10143.979 1779.582 0.000 -6439.994 2275.965 3917.052 8063.409 -16.808 3782.786 3026.295 7548.212 -3141.619 -1083.410 -6276.894 3208.632 1363.269 0.000 0.000
-1214.549 248.596 -2962.114 -6327.006 -11076.684 1966.112 9289.268 -9576.170 196.791 5973.495 194.401 -1332.705 0.000 -4001.774 -2717.969 -6668.784 10149.552 1779.656 0.000 -6439.976 2284.277 3925.769 8059.859 -72.328 3784.680 3032.014 7545.822 -3198.720 -1083.318 -6267.974 3150.704 1359.223 0.000 0.000
-1197.612 267.427 -2948.064 -6316.248 -11063.884 1986.451 9310.435 -9569.053 205.380 5989.494 209.462 -1324.632 0.000 -3998.593 -2706.236 -6656.628 10160.420 1781.035 0.000 -6435.617 2294.631 3936.288 8059.142 -128.822 3788.156 3039.352 7545.896 -3319.340 -1082.491 -6258.264 3083.764 1348.667 0.000 0.000
-1182.624 283.445 -2933.352 -6303.743 -11049.136 2006.368 9321.358 -9557.670 216.708 6006.192 223.181 -1312.458 0.000 -3989.821 -2694.154 -6642.248 10171.344 1789.697 0.000 -6425.815 2307.375 3949.400 8065.339 -175.900 3797.977 3049.871 7553.490 -3514.090 -1075.760 -6237.483 3013.974 1338.590 0.000 0.000
-1169.457 298.672 -2919.413 -6290.723 -11035.839 2019.240 9337.174 -9545.569 229.673 6021.401 235.797 -1297.580 0.000 -3976.378 -2681.005 -6631.214 10185.927 1803.802 0.000 -6412.648 2322.087 3962.641 8079.886 -208.212 3810.794 3063.774 7567.319 -3789.958 -1062.924 -6201.807 2949.664 1334.893 0.000 0.000
-1158.221 306.157 -2907.239 -6276.912 -11024.971 2028.638 9354.368 -9530.967 245.249 6031.387 244.477 -1283.512 0.000 -3958.558 -2667.837 -6620.198 10199.978 1822.927 0.000 -6395.270 2336.505 3977.022 8098.202 -229.930 3827.529 3079.939 7586.004 -4109.006 -1043.118 -6151.694 2885.336 1333.955 0.000 0.000
-1153.255 312.262 -2897.344 -6262.641 -11016.512 2031.341 9366.874 -9516.696 260.237 6036.371 253.359 -1268.230 0.000 -3938.604 -2654.707 -6612.106 10213.384 1843.965 0.000 -6375.482 2347.906 3990.428 8119.921 -244.697 3847.961 3095.809 7607.410 -4432.027 -1022.723 -6094.924 2823.233 1339.785 0.000 0.000
-1148.676 315.738 -2889.547 -6250.118 -11010.259 2033.254 9379.544 -9502.646 272.098 6040.913 259.409 -1253.058 0.000 -3918.909 -2643.765 -6602.470 10225.135 1865.408 0.000 -6355.823 2358.793 4000.414 8141.989 -252.568 3866.222 3110.135 7629.404 -4749.843 -1000.747 -6034.532 2762.822 1351.794 0.000 0.000
-1140.787 324.400 -2879.801 -6237.631 -11003.086 2037.336 9391.479 -9488.891 284.052 6049.464 266.857 -1239.284 0.000 -3900.023 -2631.333 -6594.065 10238.395 1882.713 0.000 -6340.413 2370.692 4012.073 8159.680 -261.285 3880.474 3123.266 7647.573 -5042.833 -982.357 -5981.568 2699.670 1355.656 0.000 0.000
-1129.385 335.526 -2869.245 -6225.254 -10991.998 2049.750 9403.083 -9477.104 296.024 6059.597 277.229 -1227.330 0.000 -3887.407 -2618.810 -6581.248 10248.895 1895.770 0.000 -6326.418 2383.271 4025.792 8172.736 -270.204 3892.501 3136.415 7660.667 -5318.499 -970.275 -5935.667 2631.572 1360.474 0.000 0.000
-1113.956 352.242 -2857.493 -6212.492 -10978.444 2065.822 9408.380 -9466.032 308.621 6075.505 290.636 -1214.807 0.000 -3879.334 -2606.029 -6564.826 10263.073 1904.469 0.000 -6317.388 2396.990 4040.173 8180.112 -281.477 3901.641 3146.750 7668.557 -5575.885 -962.202 -5901.094 2571.143 1357.734 0.000 0.000
-1098.288 368.333 -2842.469 -6203.665 -10964.523 2084.746 9417.336 -9458.492 318.846 6092.111 303.030 -1208.094 0.000 -3875.693 -2594.774 -6548.367 10271.644 1909.397 0.000 -6312.221 2406.865 4051.041 8181.031 -294.166 3908.978 3154.933 7670.359 -5789.485 -959.278 -5878.400 2521.655 1367.719 0.000 0.000
-1081.534 385.620 -2827.978 -6196.437 -10951.724 2102.657 9435.431 -9450.879 326.331 6107.172 315.278 -1201.529 0.000 -3875.766 -2585.855 -6535.383 10280.801 1909.397 0.000 -6309.554 2415.398 4060.236 8181.049 -304.152 3911.884 3161.094 7669.403 -5958.507 -958.671 -5866.484 2481.105 1361.614 0.000 0.000
-1069.066 398.806 -2819.776 -6189.338 -10942.382 2117.866 9441.592 -9446.354 334.018 6119.475 324.584 -1196.306 0.000 -3874.056 -2577.432 -6523.503 10286.852 1911.310 0.000 -6307.880 2424.611 4068.769 8180.938 -303.987 3913.778 3166.593 7667.710 -6072.194 -959.222 -5857.049 2452.674 1329.266 0.000 0.000
-1064.616 405.371 -2814.259 -6184.153 -10936.718 2124.909 9449.628 -9441.114 338.946 6124.606 328.758 -1191.819 0.000 -3869.918 -2571.603 -6517.104 10291.430 1916.256 0.000 -6301.646 2428.914 4074.654 8184.305 -288.318 3918.302 3171.926 7670.580 -6181.762 -956.869 -5848.204 2435.829 1303.704 0.000 0.000
-1062.776 405.242 -2810.820 -6179.095 -10934.805 2123.420 9456.451 -9437.418 345.419 6125.470 327.875 -1187.350 0.000 -3863.169 -2568.182 -6518.924 10296.047 1924.146 0.000 -6293.886 2431.967 4078.847 8191.807 -263.841 3924.407 3176.358 7679.076 -6298.833 -947.545 -5838.696 2433.107 1285.792 0.000 0.000
-1066.749 401.031 -2811.519 -6176.521 -10937.250 2116.395 9453.159 -9433.242 349.042 6123.042 325.356 -1182.679 0.000 -3853.956 -2564.872 -6522.896 10297.462 1933.433 0.000 -6287.045 2434.119 4081.164 8201.425 -232.873 3931.543 3181.139 7689.540 -6400.345 -937.577 -5831.064 2443.700 1277.425 0.000 0.000
-1074.473 392.645 -2815.252 -6174.958 -10941.701 2107.604 9444.479 -9431.201 351.120 6115.429 317.209 -1178.523 0.000 -3844.338 -2562.683 -6529.756 10301.196 1945.166 0.000 -6276.967 2433.714 4081.863 8214.262 -194.346 3939.175 3184.339 7700.463 -6497.316 -927.132 -5822.771 2471.542 1271.632 0.000 0.000
-1078.666 387.643 -2817.183 -6173.579 -10944.956 2099.807 9440.231 -9427.910 352.923 6109.692 312.869 -1175.011 0.000 -3835.510 -2561.047 -6534.923 10300.938 1954.214 0.000 -6270.714 2433.733 4082.378 8221.525 -150.816 3944.784 3188.201 7708.776 -6606.516 -919.022 -5816.261 2509.886 1265.030 0.000 0.000
-1078.702 387.330 -2817.201 -6171.997 -10943.742 2100.359 9445.748 -9426.126 356.325 6109.857 312.170 -1173.705 0.000 -3833.947 -2558.913 -6535.972 10301.783 1958.921 0.000 -6268.250 2434.284 4084.235 8224.339 -103.076 3946.844 3189.819 7710.817 -6727.393 -915.289 -5814.550 2551.741 1254.290 0.000 0.000
-1076.293 391.468 -2813.670 -6170.213 -10941.995 2103.062 9452.957 -9425.556 359.285 6113.774 312.373 -1172.252 0.000 -3835.382 -2556.081 -6536.027 10303.457 1959.841 0.000 -6267.092 2436.510 4086.185 8222.813 -57.616 3946.181 3190.555 7709.309 -6826.773 -918.378 -5811.755 2584.420 1236.911 0.000 0.000
-1071.971 398.070 -2811.132 -6170.838 -10938.703 2111.190 9460.516 -9427.579 360.885 6118.445 313.402 -1174.864 0.000 -3841.726 -2555.511 -6533.360 10303.255 1953.993 0.000 -6271.873 2437.319 4087.307 8215.659 -18.316 3942.246 3188.863 7701.806 -6867.378 -924.153 -5803.388 2603.270 1214.844 0.000 0.000
-1066.878 402.686 -2809.771 -6174.755 -10935.742 2120.073 9464.157 -9433.021 357.336 6121.535 312.924 -1181.852 0.000 -3853.073 -2555.824 -6533.121 10300.275 1944.761 0.000 -6280.902 2436.344 4086.792 8202.640 12.855 3934.063 3182.390 7688.712 -6812.300 -936.860 -5787.259 2608.530 1185.695 0.000 0.000
-1068.385 404.139 -2814.277 -6181.854 -10939.384 2121.286 9459.816 -9440.139 350.642 6122.601 308.106 -1188.601 0.000 -3866.130 -2561.176 -6537.167 10293.361 1935.253 0.000 -6293.555 2429.705 4080.557 8188.810 39.722 3921.594 3173.544 7673.890 -6665.805 -951.682 -5754.893 2607.022 1153.458 0.000 0.000
-1078.573 394.006 -2824.980 -6193.458 -10949.571 2111.632 9448.562 -9452.791 339.351 6112.873 292.493 -1201.529 0.000 -3881.320 -2571.933 -6549.893 10280.765 1923.704 0.000 -6305.674 2419.370 4068.420 8173.951 71.758 3907.673 3161.866 7658.608 -6430.928 -965.126 -5695.623 2617.283 1119.473 0.000 0.000
-1098.692 374.972 -2843.848 -6211.701 -10968.606 2091.182 9431.330 -9469.857 324.639 6092.644 271.363 -1219.036 0.000 -3895.554 -2587.988 -6571.704 10263.184 1908.808 0.000 -6320.570 2401.752 4050.379 8158.833 113.117 3891.876 3144.819 7643.564 -6122.638 -979.084 -5595.838 2637.016 1085.672 0.000 0.000
-1127.141 346.357 -2868.417 -6230.808 -10994.591 2061.261 9405.731 -9491.760 302.405 6064.360 241.332 -1239.045 0.000 -3912.344 -2608.162 -6601.330 10241.079 1893.894 0.000 -6337.359 2377.919 4026.638 8145.814 147.856 3874.865 3123.174 7629.239 -5716.624 -994.899 -5464.883 2657.613 1048.083 0.000 0.000
-1160.464 311.122 -2897.197 -6257.768 -11024.916 2022.735 9375.554 -9515.704 279.767 6030.651 206.170 -1262.841 0.000 -3929.851 -2634.073 -6633.733 10215.186 1877.803 0.000 -6356.651 2349.690 3999.788 8128.399 175.367 3854.048 3099.818 7611.824 -5203.046 -1011.340 -5346.635 2683.616 1012.995 0.000 0.000
-1200.885 271.455 -2936.203 -6291.569 -11062.799 1980.621 9338.222 -9548.162 248.909 5990.947 164.020 -1296.274 0.000 -3957.693 -2668.021 -6671.727 10180.962 1851.358 0.000 -6384.604 2316.073 3964.443 8102.487 191.624 3824.679 3067.084 7584.900 -4401.500 -1037.803 -5301.635 2702.778 978.642 0.000 0.000
-1270.823 202.566 -3002.443 -6356.485 -11129.775 1911.604 9271.687 -9613.134 183.790 5921.948 90.608 -1362.478 0.000 -4022.537 -2733.766 -6738.556 10115.530 1790.156 0.000 -6448.196 2249.667 3897.522 8039.373 167.367 3760.700 3000.568 7523.331 -2627.398 -1099.814 -5312.172 2677.400 913.873 0.000 0.000
-1291.879 179.468 -3026.553 -6380.484 -11154.308 1888.451 9245.389 -9638.843 159.717 5898.942 60.963 -1387.011 0.000 -4047.529 -2757.158 -6761.985 10090.631 1766.691 0.000 -6473.280 2225.264 3871.923 8012.008 184.452 3733.667 2974.840 7495.286 -2061.225 -1126.902 -5242.456 2672.748 889.267 0.000 0.000
-1293.240 180.075 -3027.748 -6386.057 -11156.129 1890.308 9242.354 -9644.121 155.156 5899.163 52.559 -1394.495 0.000 -4058.692 -2761.424 -6760.550 10084.562 1757.459 0.000 -6481.574 2221.714 3866.351 8001.360 224.910 3724.637 2970.794 7483.921 -2023.268 -1137.513 -5186.072 2666.458 889.212 0.000 0.000
-1287.852 188.847 -3025.339 -6388.649 -11152.358 1899.889 9241.913 -9646.751 153.060 5904.293 47.612 -1398.357 0.000 -4068.199 -2759.677 -6755.861 10082.741 1750.655 0.000 -6490.272 2221.034 3863.426 7990.180 275.611 3718.348 2967.171 7473.347 -2013.981 -1149.210 -5176.104 2644.077 890.793 0.000 0.000
-1280.422 196.129 -3020.778 -6387.178 -11146.105 1910.335 9245.554 -9647.449 154.402 5911.778 44.081 -1398.744 0.000 -4075.224 -2757.912 -6748.358 10084.285 1746.039 0.000 -6494.042 2223.094 3865.505 7982.658 340.417 3714.982 2964.358 7463.968 -2066.632 -1155.959 -5163.691 2607.573 887.649 0.000 0.000
-1277.130 199.715 -3019.914 -6386.976 -11143.476 1914.932 9245.738 -9650.098 155.083 5914.794 37.405 -1400.435 0.000 -4078.534 -2756.532 -6744.404 10082.704 1742.526 0.000 -6497.905 2223.682 3866.185 7978.410 415.209 3712.500 2961.820 7460.658 -2108.358 -1160.299 -5142.653 2571.364 884.430 0.000 0.000
-1280.588 198.189 -3019.988 -6388.190 -11145.168 1911.806 9242.281 -9650.742 154.733 5914.243 36.247 -1401.833 0.000 -4079.380 -2757.489 -6746.905 10081.049 1742.673 0.000 -6497.481 2221.438 3862.801 7978.245 512.327 3712.702 2960.643 7460.750 -2172.374 -1160.133 -5114.903 2537.434 888.145 0.000 0.000
-1288.771 188.994 -3026.755 -6391.518 -11151.421 1901.875 9235.366 -9652.341 151.828 5904.937 33.268 -1404.003 0.000 -4078.369 -2761.369 -6753.912 10077.996 1745.413 0.000 -6496.912 2215.572 3856.806 7980.470 622.097 3712.684 2960.478 7464.152 -2223.425 -1156.327 -5077.682 2509.150 901.827 0.000 0.000
-1303.980 174.797 -3037.697 -6397.697 -11163.778 1886.170 9225.436 -9657.987 147.322 5892.285 22.105 -1408.674 0.000 -4078.148 -2769.387 -6766.141 10071.100 1745.891 0.000 -6495.569 2208.731 3846.122 7982.989 768.978 3711.985 2955.236 7466.818 -2267.781 -1153.936 -5037.315 2491.459 940.722 0.000 0.000
-1318.931 158.191 -3048.014 -6404.961 -11175.769 1866.843 9214.255 -9664.735 140.959 5876.709 9.967 -1414.632 0.000 -4080.189 -2777.699 -6780.596 10065.086 1743.777 0.000 -6496.636 2200.217 3836.117 7984.442 900.705 3707.902 2949.811 7468.805 -2312.212 -1153.311 -5005.262 2493.022 1016.342 0.000 0.000
-1326.048 152.085 -3053.733 -6407.665 -11181.470 1857.096 9208.149 -9667.311 138.293 5869.334 5.223 -1418.108 0.000 -4080.943 -2781.561 -6787.952 10059.643 1741.680 0.000 -6496.856 2194.497 3830.711 7983.302 1001.556 3707.626 2948.450 7470.276 -2409.771 -1151.784 -4972.123 2520.533 1047.237 0.000 0.000
-1331.123 145.833 -3060.133 -6413.844 -11187.171 1851.229 9202.319 -9675.107 132.151 5864.222 -1.876 -1423.570 0.000 -4086.957 -2787.575 -6793.487 10053.151 1732.559 0.000 -6504.653 2187.803 3825.065 7977.233 1143.086 3701.502 2941.517 7462.791 -2478.843 -1158.441 -4917.982 2542.344 1058.381 0.000 0.000
-1337.689 142.210 -3066.956 -6422.598 -11193.570 1848.397 9194.835 -9683.641 122.772 5859.440 -6.970 -1434.310 0.000 -4100.750 -2796.512 -6801.707 10043.405 1719.483 0.000 -6516.202 2179.491 3815.245 7963.348 1344.511 3690.211 2930.759 7447.472 -2531.347 -1171.333 -4874.067 2574.931 1061.287 0.000 0.000
-1342.764 135.810 -3076.059 -6435.434 -11201.901 1846.062 9183.672 -9696.220 110.156 5851.643 -14.841 -1449.481 0.000 -4120.776 -2806.884 -6811.436 10030.072 1697.655 0.000 -6534.022 2168.071 3803.585 7942.347 1632.756 3671.876 2916.084 7426.931 -2549.001 -1192.463 -4832.984 2600.677 1046.961 0.000 0.000
-1346.810 132.426 -3083.893 -6447.166 -11208.043 1843.689 9174.734 -9710.159 95.941 5847.083 -22.381 -1463.991 0.000 -4141.097 -2817.072 -6818.369 10018.945 1675.623 0.000 -6552.927 2157.809 3792.313 7919.874 1933.856 3652.199 2899.220 7404.053 -2574.563 -1214.715 -4767.644 2603.049 1018.512 0.000 0.000
-1353.081 126.762 -3092.205 -6457.870 -11217.109 1838.044 9165.024 -9721.396 86.065 5840.535 -30.270 -1476.202 0.000 -4157.151 -2826.893 -6828.685 10007.839 1656.332 0.000 -6564.991 2150.012 3781.701 7905.824 2186.957 3639.289 2885.906 7386.988 -2590.066 -1229.316 -4724.649 2633.448 979.562 0.000 0.000
-1360.989 117.108 -3098.715 -6465.777 -11224.006 1830.596 9156.639 -9728.973 79.224 5832.720 -39.134 -1485.783 0.000 -4164.912 -2835.867 -6838.009 9998.698 1644.839 0.000 -6573.414 2143.704 3773.150 7897.218 2351.143 3630.958 2879.506 7378.289 -2592.071 -1236.433 -4706.167 2705.739 930.792 0.000 0.000
-1373.788 103.664 -3109.694 -6472.637 -11234.838 1818.036 9147.886 -9735.409 71.316 5821.263 -48.531 -1492.735 0.000 -4170.723 -2843.775 -6850.294 9990.496 1636.968 0.000 -6576.613 2134.656 3765.573 7893.963 2530.335 3625.276 2872.959 7372.735 -2545.985 -1241.344 -4734.745 2760.247 886.251 0.000 0.000
-1397.346 79.077 -3128.672 -6489.169 -11256.758 1790.487 9128.484 -9750.875 54.673 5797.833 -71.905 -1506.472 0.000 -4180.543 -2861.686 -6872.729 9976.630 1624.150 0.000 -6586.103 2116.818 3751.928 7886.294 2943.632 3611.171 2855.471 7361.205 -2495.045 -1249.785 -4782.724 2762.105 890.242 0.000 0.000
-1410.017 64.549 -3138.566 -6496.121 -11266.634 1775.775 9118.736 -9754.884 49.138 5784.777 -84.741 -1512.872 0.000 -4180.820 -2869.815 -6884.573 9975.766 1626.338 0.000 -6581.156 2114.703 3750.089 7893.706 2951.908 3611.741 2854.165 7366.317 -2427.333 -1245.996 -4764.003 2745.370 934.709 0.000 0.000
-1414.448 60.043 -3143.660 -6496.415 -11271.489 1766.838 9116.089 -9756.079 46.692 5779.168 -90.424 -1513.552 0.000 -4180.838 -2872.077 -6890.347 9974.239 1624.665 0.000 -6578.085 2113.563 3750.015 7897.844 2963.015 3615.787 2855.011 7371.797 -2452.509 -1240.589 -4724.851 2728.524 962.441 0.000 0.000
-1412.941 60.393 -3142.851 -6493.546 -11267.885 1767.812 9117.854 -9753.450 48.789 5779.628 -89.192 -1510.720 0.000 -4180.084 -2870.311 -6886.283 9972.566 1615.543 0.000 -6580.402 2111.540 3747.625 7897.236 3000.476 3614.996 2854.532 7373.967 -2481.436 -1242.134 -4728.051 2688.361 988.242 0.000 0.000
-1407.589 66.645 -3137.518 -6491.468 -11264.941 1776.161 9120.668 -9752.935 51.161 5785.292 -88.198 -1508.661 0.000 -4182.272 -2867.645 -6879.276 9970.984 1635.202 0.000 -6584.374 2110.105 3747.404 7891.149 2988.541 3611.281 2852.969 7367.531 -2490.815 -1244.856 -4746.036 2656.472 1015.202 0.000 0.000
-1402.311 74.719 -3135.146 -6493.436 -11262.109 1783.168 9121.477 -9755.123 49.175 5791.489 -87.297 -1512.375 0.000 -4188.875 -2867.884 -6873.281 9971.021 1618.155 0.000 -6587.188 2111.448 3750.641 7883.002 2988.136 3604.679 2848.777 7358.483 -2465.750 -1252.561 -4751.222 2660.150 1020.498 0.000 0.000
-1397.438 80.916 -3133.656 -6497.537 -11258.652 1792.326 9121.514 -9758.617 45.883 5796.105 -85.514 -1519.088 0.000 -4201.398 -2868.987 -6867.967 9972.069 1624.554 0.000 -6592.227 2116.983 3754.098 7877.154 2999.262 3600.045 2848.795 7347.890 -2459.938 -1260.138 -4757.585 2684.701 996.775 0.000 0.000
-1392.123 87.775 -3131.137 -6497.555 -11255.435 1800.105 9123.371 -9758.709 44.320 5801.457 -83.123 -1520.026 0.000 -4206.032 -2867.498 -6861.070 9972.989 1616.113 0.000 -6595.463 2119.208 3756.305 7872.961 3016.824 3598.445 2849.567 7341.950 -2488.976 -1262.566 -4762.256 2711.458 969.153 0.000 0.000
-1385.962 92.410 -3127.532 -6495.238 -11252.216 1804.133 9126.626 -9756.043 46.839 5806.312 -80.879 -1517.616 0.000 -4205.223 -2865.033 -6856.822 9971.188 1592.427 0.000 -6598.626 2115.843 3754.503 7868.419 3020.705 3595.907 2846.938 7338.401 -2476.342 -1265.287 -4777.685 2734.575 945.779 0.000 0.000
-1387.268 92.042 -3127.238 -6492.057 -11250.782 1802.974 9127.987 -9754.075 49.745 5807.066 -81.964 -1516.844 0.000 -4201.655 -2863.378 -6857.190 9968.999 1594.450 0.000 -6598.038 2113.250 3752.535 7869.817 3024.916 3597.397 2846.791 7340.406 -2461.042 -1262.602 -4786.604 2733.104 919.629 0.000 0.000
-1393.226 85.826 -3128.599 -6491.578 -11254.019 1793.742 9126.773 -9752.714 50.444 5801.383 -88.070 -1515.538 0.000 -4197.187 -2864.721 -6860.610 9971.242 1610.651 0.000 -6591.564 2111.521 3750.622 7877.356 3014.029 3599.346 2847.931 7346.088 -2390.811 -1257.159 -4786.641 2693.639 891.933 0.000 0.000
-1402.973 74.001 -3138.033 -6496.764 -11265.071 1778.000 9118.736 -9755.417 47.060 5789.595 -99.196 -1516.476 0.000 -4198.272 -2869.245 -6873.061 9969.072 1612.987 0.000 -6587.188 2106.538 3747.533 7883.039 3023.169 3598.794 2846.846 7350.575 -2233.613 -1253.389 -4789.105 2660.003 871.943 0.000 0.000
-1411.856 64.733 -3143.697 -6498.806 -11269.761 1769.228 9113.680 -9757.183 43.621 5779.775 -107.857 -1520.081 0.000 -4198.621 -2872.702 -6880.637 9968.797 1606.348 0.000 -6579.244 2104.221 3747.514 7890.819 3051.214 3602.638 2846.625 7356.957 -2182.948 -1246.364 -4793.446 2640.730 876.486 0.000 0.000
-1411.911 64.144 -3141.527 -6496.893 -11268.602 1769.081 9114.140 -9755.160 45.074 5781.577 -108.998 -1518.021 0.000 -4197.481 -2871.782 -6880.453 9970.948 1606.698 0.000 -6574.554 2106.299 3751.431 7896.593 3110.006 3605.691 2850.450 7362.786 -2273.758 -1239.376 -4801.776 2622.745 882.757 0.000 0.000
-1396.206 79.592 -3127.606 -6485.473 -11255.691 1785.982 9128.558 -9743.261 56.935 5797.172 -95.205 -1505.074 0.000 -4186.005 -2859.737 -6866.367 9984.300 1604.859 0.000 -6566.039 2118.694 3761.362 7900.933 3199.529 3616.081 2862.422 7370.510 -2651.084 -1232.810 -4819.394 2629.090 893.938 0.000 0.000
-1372.023 105.007 -3107.928 -6467.469 -11233.789 1811.709 9147.187 -9727.022 73.689 5821.502 -73.670 -1490.160 0.000 -4174.291 -2840.961 -6845.255 9996.491 1605.429 0.000 -6556.992 2132.799 3775.908 7907.737 3278.919 3626.894 2875.369 7376.983 -2977.488 -1223.468 -4840.340 2493.794 901.901 0.000 0.000
